
//
// Prithviraj 1: "Born of Fire"
//

65500	"Prithviraj"
72009	"Your scouts report:\n\n- Kotyan Khan (Green) initially commands very few men. He must visit the Cuman tribes (Cyan) that are scattered across the Ukrainian steppe to gather more.\n\n- The Rus' principalities of Kiev (Red) and Galicia-Volhynia (Blue) are located to the far north. They are not hostile to the Cumans at the moment, but they are not friendly to them, either. It will take a sign of goodwill to earn their trust.\n\n- The Mongols (Orange) have an encampment to the east. It should be avoided until you have the siege equipment to take it. Tatar scouts (Yellow) will venture out from the encampment in numbers to intimidate and coerce Cuman tribes."
72010	"<GREEN>Cuman Horseman: Mighty Khan, I was unable to convince the Cuman chiefs and Rus' princes to fight against the Mongols. You will have to meet them in person."
72011	"<RED>Kiev: For centuries, Cuman horsemen came down from the steppes and plundered our lands. It is only fitting that you now meet the same fate. You are on your own, horselord."
72012	"<BLUE>Galicia-Volhynia: The Mongols took one of our princes hostage. Save him, and we will join your war."
72013	"<BLUE>Rus' Prince: A band of Cuman horsemen? You are the last saviors that I would have expected. My father is an important man - free me and my people will be in your debt."
72014	"<BLUE>Galicia-Volhynia: You had our prince killed! May the vultures feed on your rotting corpses!"
72015	"<BLUE>Galicia-Volhynia: You saved our prince and we owe you a great deal. We will put in a good word for you with our ally, Kiev."
72016	"<RED>Kiev: Mongol scouts started attacking our people and they have blocked an important supply route to the north. Destroy the blockade, and we will talk."
72017	"<RED>Kiev: We will keep our promise, and our soldiers will fight alongside Cumans. At least for now..."
72018	"<AQUA>Cuman Chief: Men! String your bows and saddle your horses. We are going to war!"
72019	"<AQUA>Cuman Chief: These Mongols will regret the day they set foot on Cuman soil!"
72020	"<AQUA>Cuman Chief: My father died in battle against these wicked Mongols. I will have my revenge!"
72021	"<AQUA>Cuman Chief: The Dnieper River will run red with the blood of Tatar and Mongol horsemen!"
72022	"<AQUA>Cuman Chief: So many tribes already fell to the invaders. May the sky god be on our side in the upcoming battle."
72023	"<AQUA>Cuman Chief: We ride for Cumania!"
72024	"<AQUA>Cuman Chief: We have been waiting for your arrival, great Khan. My men are eager to fight."
72025	"<AQUA>Cuman Chief: Our people are divided, but they will join a righteous cause."
72026	"<AQUA>Cuman Chief: I am old, but I still have enough strength for one last fight."
72027	"<GREEN>Cuman Horseman: We have convinced all of our tribesmen to join, but to stand a chance against the Mongols, we will need the help of our Rus' neighbors."
72028	"<GREEN>Cuman Horseman: We have raised as many men for our army as we can. Now, we must destroy the encampment from which the Mongol vanguard operates."
72029	"<RED>Kiev: You petty nomads know nothing about sieges. Thankfully, our engineers have constructed rams to batter down the enemy fortifications."
72030	"<GREEN>Cuman Horseman: Oh, how I would like to twist the little necks of these arrogant Rus'!"
72031	"<GREEN>Cuman Horseman: Khan Kotyan's soul has passed to the realm of the spirits. He died a true warrior's death."
72032	"<GREEN>Cuman Horseman: Without the support of the Rus' princes, defeat is certain."
72033	"<GREEN>Cuman Horseman: Excellent! We have burned the Mongol encampment to the ground! When their army comes, we will be ready."
72034	"<BLUE>Rus' Monk: You have the blessing of the prince? Fair enough, bring your warriors to me and I will heal them."
72035	"-- More soldiers have joined Kotyan --"
72036	"+ Only Kotyan Khan can raise troops. You will lose if he dies."
72037	"+ Visit all of the Cuman tribes to raise troops. You must hurry because the enemy will try to subdue these same tribes."
72038	"+ Visit the Rus' principalities of Kiev and Galicia-Volhynia."
72039	"+ Convince Kiev and Galicia-Volhynia to join your fight against the Mongols."
72040	"+ Free the Rus prince taken captive by the Mongols."
72041	"+ Destroy the Mongol tower north of Kiev (Red)."
72042	"+ Destroy the Mongol Castle to drive the Mongols from the region."
72043	"+ Kotyan must survive."
72044	"+ <TribesVisited>/9 tribes visited."
72054	"+ Visit both Rus' principalities."
72055	"+ Convince the Rus' to join your cause."
72056	"+ Free the Rus' prince."
72057	"+ Destroy the Mongol tower to the north."
72058	"+ Destroy the Mongol Castle."
72059	"Rus' Prince"

//
// Kotyan 2
//

72100	"Kotyan Khan"
72101	"Kiev"
72102	"Cuman Tribes"
72103	"Tatars"
72104	"Mongols"
72105	"Subotai"
72106	"Mongols"
72107	"Galicia-Volhynia"
72108	"1. The Cumans are restricted to the Castle Age and a population of 150.\n\n2. Your people are in danger. You should find them as quickly as possible.\n\n3. You can try to fight the Mongols across the river, but after the recent defeat you lack the manpower or resources to defeat them. Focus instead on defeating the Tatars and ensuring the safety of your people. \n\n4. The Cumans can build Battering Rams in the Feudal Age. It may be possible to crush the Tatars with an early rush before they can build up their strength."
72109	"Your scouts report:\n\n- After suffering a defeat at the hands of the Mongols, Kotyan Khan (Green) and some of his men are retreating west in an effort to save what remains of the Cuman tribes (Cyan).\n\n- The Rus' principalities (Red) are located to the north. Their princes are either dead or fleeing north, so little help is to be expected from them.\n\n- The Mongols (Orange) have taken all of the land east of the Dnieper River and are preparing to cross it. Their leader, Subotai, has arrived as well and will oversee the Mongol advance. Expect him to unleash hordes of Cavalry Archers, Mangudai, Light Cavalry, and siege engines.\n\n- The Tatars (Yellow) have managed to sneak across the river during the night and have made camp to the southwest. They plan to encircle the remaining Cuman tribes and attack them from behind. Kotyan must prevent this, or there will be no future for his people. The Tatars will train the fearsome Keshiks in addition to Cavalry Archers and Steppe Lancers."
72110	"<GREEN>Cuman Horseman: Warn the defenders! The Mongols are hot on our tail!"
72111	"<RED>Kiev: Our people are leaving this godforsaken land, but perhaps you can find shelter with your people to the west..."
72112	"<RED>Boyar: Curse you, Kotyan, for dragging us into this!"
72113	"<BLUE>Rus' Peasant: These are our homes. Our prince may have abandoned us, but we will never leave our homeland!"
72114	"<AQUA>Togortac Khan: Kotyan! Please help us! We have managed to hold the major river crossings, but the Tatars have slipped across the river in the middle of the night and are now threatening to outflank our army!"
72115	"<ORANGE>Subotai: How dare you defy our Great Khan. Your horses, your women, and your gold belong to the horde now."
72116	"<ORANGE>Subotai: My cavalry are coming for you, Kotyan. You better hide like the little mouse that you are."
72117	"<AQUA>Togortac Khan: Bad news! Scouts report that the Mongols have brought some sort of advanced weapon from China. We will not be able to hold them off for much longer."
72118	"<ORANGE>Subotai: So, you have decided to run again, little mouse. You can run, but there is no place where you will be safe from the mighty horde!"
72119	"<GREEN>Cuman Horseman: Kotyan died before our people could escape. We are doomed!"
72120	"<AQUA>Togortac Khan: Kotyan, I can no longer risk the lives of my people for this hopeless fight of yours. We have found a gap in the Mongol defenses, so we are leaving this place."
72121	"<ORANGE>Subotai: You dare to destroy my palace! You will pay for this, Kotyan!"
72122	"+ Kotyan Khan must survive."
72123	"+ Run from the Mongol horde!"
72124	"+ Locate the Cuman tribes on the other side of the river."
72125	"+ Defeat the Tatars so that your people can flee south."
72126	"+ Kotyan Khan must survive."
72127	"+ Run!"
72128	"+ Locate the Cuman tribes."
72129	"+ Defeat the Tatars."
72130	"Subotai's Tent"
72131	"Shaman"
72132	"Togortac Khan"

//
// Kotyan 3
//

72200	"Kotyan Khan"
72201	"Girgen Khan"
72202	"Cuman Tribes"
72203	"Tatars"
72204	"Hungarians"
72205	"Mongols"
72206	"Subotai"
72208	"1. The Cumans are restricted to the Castle Age and a population of 150. They are also unable to construct stone walls.\n\n2. You do not have the resources to fight the Mongols and Tatars head on, so pick your fights wisely. Sometimes it is better to avoid conflict.\n\n3. It is possible to fight off the initial attacks of the main Mongol army, but once its supplies reach the region it is unlikely that you will be able to hold them off for very long. Focus instead on saving the lives of your people.\n\n4. At first, the Tatar horsemen are a real threat to Kotyan and his men. However, with some upgrades from the Blacksmith and other military buildings your men will be able to combat these Tatar raiders much more easily."
72209	"Your scouts report:\n\n- Kotyan (Green) has arrived in Moldavia with a small band of horsemen. This region is home to a Cuman tribe led by Girgen Khan (Cyan).\n\n- Tatar Raiders (Yellow) are spread throughout the land, raiding and attacking everything that they can. Their Cavalry Archers, Light Cavalry, and fearsome Keshiks are extremely mobile.\n\n- In the meanwhile, the Mongols (Orange) are occupying the outlying villages in an effort to to bolster their power in the region. They will train Cavalry Archers, Light Cavalry, and siege units in their quest to destroy all resistance. All of this is in preparation of the arrival of the main Mongol army led by Subotai. He will bring the best units that the Mongols can field: Hussars, Mangudai, and advanced siege equipment."
72210	"<GREEN>Cuman Horseman: I know this region well. Many of our tribesmen live here. Girgen Khan is their leader and he will be able to aid us."
72211	"<YELLOW>Tatars: Cuman scum! Come, brothers, let us cut their throats!"
72212	"<AQUA>Cuman Nomad: Somebody help me! Tatar raiders are pillaging my yurt!"
72213	"<AQUA>Cuman Horseman: Kotyan! You could not have come at a better time. Follow me and I will take you to our leader."
72214	"<AQUA>Girgen Khan: I am glad to see a familiar face in such dire times. For days, we were able to repel the enemy attacks, but we are running low on supplies and men."
72215	"<AQUA>Girgen Khan: It is only a matter of time before the Tatars break through our defenses. Ride to the village to the north and reorganize our troops there. You are our last hope, Kotyan."
72216	"<GREEN>Cuman Horseman: This is it - we have nowhere else to go. We will make our last stand in this valley."
72217	"<BLUE>Hungarians: Greetings, noble people of the steppes. Our king, Bela IV of Hungary, has heard of your struggle and offers you refuge in his lands, for God has shown him that the fates of our two peoples are intertwined."
72218	"<GREEN>Cuman Horseman: The great sky god smiles upon us. We must rally our banners and travel to Hungary, where we will be safe."
72219	"<GREEN>Cuman Horseman: We have freed more of our people."
72220	"<GREEN>Cuman Horseman: The Cumans in this village are free once more. We should protect them from enemy raids."
72221	"<AQUA>Girgen Khan: Avenge me, brother!"
72222	"<GREEN>Cuman Horseman: My Khan, our spies report that Subotai and his army are on their way here. We must flee this place while we still can. Subotai will be here in 40 minutes."
72223	"<GREEN>Cuman Horseman: Subotai will be here in 20 minutes."
72224	"<GREEN>Cuman Horseman: Subotai will be here in 10 minutes."
72225	"<GREEN>Cuman Horseman: Subotai will be here in 5 minutes. We must hurry!"
72226	"<ORANGE>Subotai: Little mouse, are you running again? My horde is here to end your miserable life once and for all!"
72227	"<BLUE>Hungarians: King Bela welcomes you to his lands. Together, we will stand against these vile invaders from the Far East."
72228	"<GREEN>Cuman Horseman: Kotyan is dead! Without his leadership, our plans will fail, and the Mongols will enslave our people."
72229	"<GREEN>Cuman Horseman: We should not go east. That is where the Mongols are."
72230	"<GREEN>Cuman Horseman: We have liberated all the villages, the Hungarians are expecting you, Kotyan."
72231	"+ Kotyan Khan must survive."
72232	"+ Subotai is hunting you down. Find support from the Cumans living here in Moldavia."
72233	"+ Take control of the Cuman village through the pass and prepare to defend it to the last man."
72234	"+ Protect your village against the Tatar raiders as long as you can."
72235	"+ Liberate all Cuman tribes currently occupied by the Mongols and Tatars so that your people can escape to Hungary."
72241	"+ Subotai has arrived to finish us off. Liberate all 5 Cuman tribes quickly!"
72247	"+ Bring Kotyan to the Hungarian Wonder."
72248	"+ Kotyan Khan must survive."
72249	"+ Reach Girgen Khan and his tribes."
72250	"+ Travel to the northern Cuman village."
72251	"+ Protect your village."
72252	"+ <TribesFreed>/5 Cuman tribes liberated."
72258	"+ <TribesFreed>/5 Cuman tribes liberated. Hurry!"
72264	"+ Bring Kotyan to the Hungarians."
72265	"<GREEN>%d minute(s) until Subotai arrives."

//
// Kotyan 4
//

72300	"Kotyan Khan"
72301	"Austrians"
72302	"Hungarians"
72303	"Tatars"
72304	"Cumans"
72305	"Hungarian Nobles"
72308	"1. The Cumans are not able to construct any new buildings.\n\n2. The Hungarians will need help to fight off the Tatar raiders. Make sure that you explore the area to find everyone who is in need.\n\n3. Ox Carts hold valuable loot, so guard them carefully. Each one that you bring to a Cuman camp will give you resources and a free Kipchak cavalry unit."
72309	"Your scouts report:\n\n- King Bela has called upon his noblemen and Cuman allies to rally in preparation for the upcoming Mongol invasion. A band of Cuman warriors (Green) has arrived from the north to meet with the local Cuman chief (Cyan) at a nearby camp to report for duty. There is another camp like it on the southern side of the Danube River.\n\n- The Hungarians (Blue) need your help. They have several villages scattered throughout the region and are under constant threat from Tatar raiders (Yellow). These raiders operate out of a camp to the east.\n\n- The Hungarian Nobles (Orange) in the region have answered the call to arms from their king with hesitation and seem to resent their king. News has reached us that Duke Frederick (Red) and his Austrian knights have also arrived to help fight the Mongols, but rumor has it that they are inciting even more discontent among the Hungarian nobility."
72310	"<BLUE>Hungarian Villager: Please help us! Tatar raiders are attacking our village!"
72311	"<BLUE>Hungarian Villager: Thank you very much, strangers. We owe you our lives. We do not have much, but we will share with you what little we have."
72312	"<GREEN>Cuman Horseman: Savagery! Another village devastated by Tatar raiders."
72313	"<AQUA>Cuman Chief: Welcome. We heard that you were coming and we could use your help. You can train additional soldiers in my camp."
72314	"<BLUE>Hungarian Merchant: My goods need to make it to the market, but there are Tatar horsemen in the area. Can you protect me and my precious wares? The reward will be great."
72315	"<BLUE>Hungarian Merchant: As promised, here is your reward. The village market is now available to you as well."
72316	"<GREEN>Cuman Horseman: Yet another razed town. The Tatars' camp will not be far from here."
72317	"<ORANGE>Hungarian Noble: Finally, a relief force! The Tatars have been besieging my camp for four days now. Clear the surrounding lands of all of our enemies and I will reward you kindly."
72318	"<ORANGE>Hungarian Noble: The Mongols demanded that we hand your people over to them, but our king refused. Perhaps he was right to do so. Here is your gold."
72319	"<YELLOW>Tatar Horseman: Death to all who stand in our way!"
72320	"<BLUE>Hungarian Priest: Thank you, child. These pagan savages have been destroying our Christian sanctuaries all over the country. A dark time is upon us."
72321	"<GREEN>Cuman Horseman: A Cuman messenger? What news does he bring?"
72322	"<GREEN>Cuman Rider: I bring ill tidings! The treacherous Hungarians have murdered Kotyan in cold blood!"
72323	"<AQUA>Cuman Chief: It is no longer safe for us here. We can cross the Danube River and head south, but we will need siege equipment to get to the ships in the nearby town."
72324	"<GREEN>Cuman Horseman: With these trebuchets, we can tear down the enemy walls and capture the Hungarian transport ships."
72325	"<GREEN>Cuman Horseman: On the other side of the river are several Hungarian towns ripe for plundering. Let us cross."
72326	"<GREEN>Cuman Horseman: The Hungarians control the resources we need. We should raze their villages to the ground and collect the resources stored there."
72327	"<RED>Duke Frederick: I warned the Hungarians not to trust you, nomad scum. My armored knights will crush your petty horse army and I will deal with the pagan hordes here once and for all."
72328	"<GREEN>Cuman Horseman: We have razed all of the villages and castles to the ground, and the road south lies open. Let the Mongols take care of the corpse of the once-mighty kingdom of Hungary."
72329	"<GREEN>Cuman Horseman: The Tatar camp up ahead is well defended. We should avoid it until we are strong enough."
72330	"<GREEN>Cuman Horseman: Why are there Cumans fighting for the Mongols?"
72331	"<GREEN>Cuman Horseman: Free Cumans? We did not expect you here. We stayed behind after the battle at the Kalka River and the Mongols forced us to join their army."
72332	"<BLUE>Hungarian Villager: Keep your filthy horses off of my fields! You Cumans cause me nothing but trouble!"
72333	"-- Imperial Age researched. --"
72334	"+ Travel to the Cuman camp and report for duty."
72335	"+ Explore the countryside and look for opportunities to help the Hungarians."
72336	"+ Capture at least one Trebuchet from the Tatars by breaking into the enclosure holding them."
72337	"+ Break into the Hungarian city and capture the Transport Ships there."
72338	"+ Find a safe location to disembark and reach the Cuman camp on the southern side of the Danube River."
72339	"+ Destroy 6 of the 9 Hungarian villages (Blue) south of the Danube to punish the Hungarians and obtain additional resources."

72347	"+ Destroy 2 Castles held by the Hungarian Nobles (Orange) to punish them for killing Kotyan."

72350	"+ The Austrians and Hungarians are combining their forces to defeat you - escape while you still can! Bring at least 10 soldiers to the flagged area to the northwest."
72351	"- Protect the Hungarian village from Tatar raiders. It will send you carts of resources as long as its Villagers survive."
72352	"- Protect the merchant and his Trade Cart until they reach the next village."
72353	"- Kill all of the Tatar soldiers in the swamp surrounding the Hungarian camp."
72354	"- Bring Ox Carts to the Cuman camp to receive more resources and Kipchak warriors."
72355	"+ Reach the Cuman camp to the southeast."
72356	"+ Search for ways to help the Hungarians."
72357	"+ Capture a Trebuchet from the Tatars."
72358	"+ Capture the Hungarian Transport Ships."
72359	"+ Reach the Cuman camp to the south."
72360	"+ <DestroyedVillages>/6 Hungarian villages destroyed."
72368	"+ <DestroyedCastles>/2 Hungarian Nobles' Castles destroyed."
72371	"+ <SoldiersOut>/10 soldiers escaped."
72372	"- Protect the Hungarian village."
72373	"- Protect the merchant and his Trade Cart."
72374	"- Kill all Tatar soldiers in the swamp."
72375	"- Bring Ox Carts to the Cuman camp."
72376	"River Fortification"
72377	"Hungarian Noble"
72378	"Hungarian Merchant"

//
// Kotyan 5
//

72400	"Kotyan Khan"
72401	"Cumans"
72402	"Hungarians"
72403	"Austrians"
72404	"Hungarian Nobles"
72405	"Bulgarians"
72406	"Latin Empire"
72407	"Byzantines"
72408	"The Cumans are restricted to a population limit of 150 and cannot build docks.\n\n\n_______________________________________________ Hungary ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯\n\n1. The Hungarians under King Bela will actively participate in the fighting, so protecting them is in your best interests.\n\n2. The many Hungarian villages provide resources to whoever controls them. They will produce fewer resources as more buildings within them are destroyed. Either help King Bela conquer them, or burn them to the ground to deny your enemies additional resources.\n\n3. There are still Cumans in Hungary - if you find them, they will join you.\n\n_______________________________________________ Bulgaria ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯\n\n1. The Bulgarians have been weakened by recent rebellions and weak rulers, so do not expect very much help from them. They will occasionally provide you with Konniks, however.\n\n2. The city of Nesebar is being supplied by sea, so starving its defenders out is impossible. Only with a full frontal assault can you breach its strong walls."
72409	"Your scouts report:\n\n- A large body of Cuman horsemen (Cyan) has assembled and is ready to cross into Bulgaria.\n\n- To the west lies Hungary. King Bela (Blue) has launched an offensive against Frederick, Duke of Austria (Red), and the rebellious Hungarian Nobles (Orange). The Austrians field an army of Knights, Pikemen, Crossbowmen, and Teutonic Knights, while the rebellious Hungarians will train Crossbowmen, Pikemen, Long Swordsmen, and Light Cavalry.\n\n- Bulgaria lies across the Danube River to the southeast. The Bulgarians (Grey) have recently lost the city of Nesebar to the Crusaders of the Latin Empire (Yellow), and need your aid to retake the city. The Latin Empire relies on an army of Knights, Skirmishers, Throwing Axemen, and Pikemen.\n\n- Rumor has it that another Cuman khan is roaming the Balkans. Perhaps he is willing to join forces with you.\n\n- The Byzantines (Purple) have lost the city of Constantinople to the Latin Empire and remain unable to retake it. Regardless, they seem to have regrouped and are now trying to retake the land that they had previously lost."
72410	"<AQUA>Cuman Chief: Our troops are ready to sail across the Danube. The Bulgarian tsar is expecting us."
72411	"<BLUE>King Bela: Please do not leave. It was the Austrians and my rebellious noblemen who were responsible for the murder of Kotyan. Help me make them pay for their betrayal!"
72412	"<AQUA>Cuman Chief: I am sorry, but we are not yet ready to leave Hungary. Not while Kotyan's death remains unpunished."
72413	"<AQUA>Cuman Chief: I fear our paths separate here. We cannot forgive the Hungarians for what they did to our people. We will go to Bulgaria instead."
72414	"<GREY>Bulgarians: We are glad that you have accepted our invitation. Our camp is just ahead of here."
72415	"<GREY>Bulgarians: The Latins have taken Nesebar from us! When we tried to retake it, their knights attacked our camp under the cover of night."
72416	"<GREY>Bulgarians: Our force is now too weak to retake the city, but you can resume the siege if you free the villagers that the Latins took hostage."
72417	"<GREY>Bulgarian Villager: Thank you, kindly strangers. The crusaders expelled us after capturing Nesebar and we have nowhere to go. Will you help us take back the city?"
72418	"<YELLOW>Latin Knight: What are you doing here? This land belongs to the Crusaders!"
72419	"<GREY>Bulgarians: The Crusaders have started building a wonder in our city! How dare they!"
72420	"<PURPLE>Byzantines: My emperor in Nicaea has ordered me to attack the Latins. Back off, Cuman, for Nesebar belongs to the Byzantines!"
72421	"<BLUE>King Bela: I am glad that you have decided to join me in arms. We will make these Austrians and rebellious nobles regret their dishonesty!"
72422	"<BLUE>King Bela: The villages in this region will provide us with resources if we can keep them under our control."
72423	"<RED>Duke Frederick: It seems that King Bela still conspires with the pagans. He forgets that he bent the knee to me once before."
72424	"<RED>Duke Drederick: My proud knights defeated the fierce Mongols that invaded Austria. What chance do you think that you have against us?"
72425	"<BLUE>King Bela: For a moment I thought that the Kingdom of Hungary was lost forever, but with your help it has survived this dark time. Hungary is in your debt, Cumans."
72426	"<GREY>Bulgarians: Nesebar is ours again. Blessed be the future of Bulgaria!"
72427	"<AQUA>Togortac Khan: I am glad that we have finally found you. We abandoned Kotyan when he needed us most, and while we cannot undo this disgrace, we can assure that his legacy lasts forever."
72428	"<BLUE>King Bela: We have dealt with the insubordinate lords that tried to destroy my kingdom. Your people...have my eternal gratitude."
72429	"<RED>Duke Frederick: No, it cannot be! I, and I alone, was to rule over Austria and Hungary! You landless vermin have caused me nothing but grief."
72430	"-- The Bulgarians have trained 10 Konniks for us. --"
72431	"<GREY>Wonder: %d Years"
72432	"<YELLOW>Wonder: %d Years"
72433	"+ Follow the Cuman Chief to the Danube River."
72434	"+ Board the Transport Ship to sail to Bulgaria.\n\nOR\n"
72435	"+ Travel to the Hungarian village to remain in Hungary."
72436	"+ Follow the Bulgarians to their camp."
72437	"+ Liberate the Bulgarian Villagers."
72438	"+ Defeat the Latin Empire (Yellow) and retake the city of Nesebar for the Bulgarians."
72439	"+ Defeat the Byzantines (Purple)."
72440	"+ Defeat the Byzantines (Purple) or defend the Bulgarians while they construct their Wonder."
72441	"+ Do not allow the Hungarians (Blue) to be defeated."
72442	"+ Defeat the Hungarian Nobles (Orange)."
72443	"+ Defeat the Austrians (Red)."
72444	"- Locate the ruined Hungarian castle (Wonder)."
72445	"- To capture the Hungarian villages, you must damage the enemy towers within them. These villages provide resources to whoever controls them."
72446	"- Bringing Ox Carts and Ox Wagons to the flagged area in front of the ruined castle (Wonder) will provide you with additional resources and villagers."
72447	"+ Follow the Cuman chief."
72448	"+ Go to Bulgaria or stay in Hungary."
72449	"+ Follow the Bulgarians to their camp."
72450	"+ Liberate the Bulgarian Villagers."
72451	"+ Defeat the Latin Empire."
72452	"+ Defeat the Byzantines."
72453	"+ Defeat the Byzantines or defend the Bulgarian Wonder."
72454	"+ Defend the Hungarians."
72455	"+ Defeat the Hungarian Nobles."
72456	"+ Defeat the Austrians."
72457	"- Locate the ruined castle (Wonder)."
72458	"- <TownsTaken>/<TotalVillages> villages captured."
72459	"- Bring Ox Carts and Ox Wagons to the flagged area in front of the ruined castle (Wonder)."
72460	"Keep"
72461	"Cuman Khan"
72462	"Byzantine Church"


//
// Challenge 1
//

72508	"1. To earn a medal from this challenge, you must vigilantly manage your Villagers at all times so that they are not idle, and assure that your Town Center never stops producing Villagers.\n\n 2. If you are having trouble with this challenge, observe your ally - he has done this before.\n\n 3. To lure a Boar, send one Villager to shoot it twice. If you only shoot it once, it may not follow you the entire way back. After you have shot it for the second time, task your Villager to return to the Town Center. Once the Boar is close to the Town Center, task your other Villagers to kill it.\n\n 4. Killing an animal with a military unit or a building like a Town Center or a Watch Tower—anything that is not a Villager—will spoil the meat and you will not be able to harvest it.\n\n5. You will need at least six Villagers collecting food to keep your Town Center training Villagers at all times."
72509	"Your scouts report:\n\n - Your small Dark Age settlement is populated by three Villagers and a Scout Cavalry.\n\n - Your allies (Yellow) live to the south. A river separates their village from yours."
72510	"You need to gather 500 food, train 21 Villagers, and then advance to the Feudal Age in order to complete this challenge."
72511	"Be sure to keep your Villagers working at all times and also assure that your Town Center never stops producing Villagers. Only then can you hope to earn a medal from this challenge."
72512	"Holding the Shift key while tasking your Scout to explore will set waypoints for him to follow."
72513	"If you are struggling, observe your ally. He has done this before."
72514	"Do not forget to build additional Houses for your growing population. Build a House each time that you have two or less population room left."
72515	"Now is a good time to start luring a Boar like in the video. It might not work the first time that you try it, but do not worry, practice makes perfect."
72516	"You will also need a Lumber Camp and a Mill. Place the Lumber Camp right next to the forest on your left, and place the Mill right next to the Forage Bushes in the north of your base."
72517	"Make sure that you do not kill one of the Boars with your Scout. It will spoil the meat and you will not be able to harvest from it."
72518	"You do not need to mine stone or gold for this challenge. Focus on gathering food and wood instead."
72519	"Keep using your Scout Cavalry to explore. You must find all resources that are close to your Town Center."
72520	"The gold medal is out of reach, but you still have time to earn the silver or bronze medals."
72521	"The bronze medal is still within reach!"
72522	"You have gathered 400 food. You are so close!"
72523	"You have gathered 500 food. You still need 21 Villagers."
72524	"You have 21 Villagers. Now you just need 500 food."
72525	"You managed to gather the food and train the Villagers necessary to proceed with strength. Now, click on the Feudal Age research icon to advance to the next age."
72526	"Click the Feudal Age button at your Town Center to advance to the next age."
72527	"Well done!"
72528	"+ Gather 500 food."
72529	"+ Train 21 Villagers."
72530	"+ Build a Lumber Camp."
72531	"+ Build a Mill."
72532	"+ Advance to the Feudal Age."
72533	"+ <!Food Storage>/500 food stockpiled."
72534	"+ <Civilian Population>/21 Villagers trained."
72535	"+ <LumberCamp>/1 Lumber Camps."
72536	"+ <Mill>/1 Mill."
72537	"+ Advance to the Feudal Age."
72538	"<BLUE>%d minutes left to earn a gold medal."
72539	"<BLUE>%d minutes left to earn a silver medal."
72540	"<BLUE>%d minutes left to earn a bronze medal."
	
//
// Challenge 2
//

72608	"1. For more information about how to properly gather from Sheep and on how to lure Boars, check out the 'Early Economy' challenge.\n\n2. Exploring is very important in any game. You should immediately look for the two Boars and eight Sheep in the vicinity of your Town Center. After that, you need to find your Forage Bushes, your main Gold Mine, and the nearby herd of Deer. Most standard random games have 2 groups of Stone Mines and 3 groups of Gold Mines in total, so you should look for those as well. After that, you can start to search for the enemy players.\n\n3. You should use your most damaged Villagers to build Farms. That way, they are close to the Town Center and safe.\n\n4. You can see what tasks your Villagers are assigned to by cycling through the minimap mode.\n\n5. Age of Empires II: DE has introduced mixed queuing. This means that you can queue both technologies and units at the same time. Be sure to make use of this feature.\n\n6. Another feature that the Definitive Edition introduces is multitasking by using the Shift hotkey. For example, if you build a House while having a Villager selected and then Shift + right-click on a tree, the Villager will go chop that tree immediately after it has built the House. This is a good way to avoid idling your Villagers, but will also take some time to get used to. Other uses for this feature include managing your Villagers gathering from Sheep or hunting Deer.\n\n7. In this challenge, you will be told to build a Market and a Blacksmith. These two buildings are the cheapest and therefore the fastest way to advance to the Castle Age.\n\n8. Skipping the Loom research is risky, but will allow you to advance to the next ages more quickly and speed your pursuit of a gold medal."
72609	"Your scouts report:\n\nWe have not gathered any information yet. You must instruct us to explore the surrounding region."
72610	"Click on your Town Center and queue multiple Villagers."
72611	"Have two Villagers build one House, and one Villager build the second House."
72612	"Use your Scout Cavalry to look for Sheep and other resources."
72613	"Send any idle or new Villager to collect food from Sheep. Do this until you have six Villagers collecting from Sheep."
72614	"The next Villager that you create must build a Lumber Camp. Do not forget to queue up more Villagers as well. When they are created, task them to collect wood."
72615	"Do not forget to keep training Villagers. Your Town Center should not fall idle."
72616	"Make sure that your Scout keeps on exploring. You need to find all eight Sheep and both Boars."
72617	"If you are relatively new to luring Boars, you should research Loom at your Town Center after your next Villager is trained. Experienced players can save Loom for later."
72618	"The next Villager that you create will have to build a House near one of the Boars."
72619	"Set the rally point of your Town Center on your Forage Bushes, and have the next Villager that you create build a Mill next to them."
72620	"Lure the Boar to your Town Center. You should know how to lure a Boar by now - if you do not, play the 'Early Economy' challenge."
72621	"If you do not have the food to create more Villagers, force your Boar hunters to drop off their food at your Town Center and then immediately task them back to the Boar."
72622	"Lure the second Boar with the next Villager that you create."
72623	"Have the next three Villagers also forage for berries."
72624	"Build another House."
72625	"Send the next six Villagers that you create to collect wood."
72626	"Build a second Lumber Camp to spread out your Lumberjacks. This will make your Lumberjacks more productive and ensure that you have two places to collect wood from in case of an enemy attack."
72627	"You will need another House after the next Villager is trained."
72628	"Send the next three Villagers to build a Mining Camp and mine gold."
72629	"When your last Boar is depleted, send the idle Villagers to gather from Sheep."
72630	"When your Sheep are nearly exhausted, start building eight Farms."
72631	"You will have enough Villagers to advance to the next age once the next one is trained. Queue the Feudal Age research at your Town Center."
